paper_id,dblp_key,congress,level,area,year,window,title,reason
P0194195,conf/kr/KrotzschR14,KR,A*,IA / ML,2014,2011-2015,Nominal Schemas in Description Logics: Complexities Clarified.,no_drops_title_match_or_no_volume
P0194196,conf/kr/LakemeyerL14,KR,A*,IA / ML,2014,2011-2015,Decidable Reasoning in a Fragment of the Epistemic Situation Calculus.,no_drops_title_match_or_no_volume
P0194197,conf/kr/Libkin14,KR,A*,IA / ML,2014,2011-2015,Certain Answers as Objects and Knowledge.,no_drops_title_match_or_no_volume
P0194198,conf/kr/Lin14,KR,A*,IA / ML,2014,2011-2015,A Formalization of Programs in First-Order Logic with a Discrete Linear Order.,no_drops_title_match_or_no_volume
P0194199,conf/kr/Lin14a,KR,A*,IA / ML,2014,2011-2015,A First-Order Semantics for Golog and ConGolog under a Second-Order Induction Axiom for Situations.,no_drops_title_match_or_no_volume
P0194200,conf/kr/LomuscioM14,KR,A*,IA / ML,2014,2011-2015,An Abstraction Technique for the Verification of Multi-Agent Systems Against ATL Specifications.,no_drops_title_match_or_no_volume
P0194201,conf/kr/LomuscioM14a,KR,A*,IA / ML,2014,2011-2015,Model Checking Unbounded Artifact-Centric Systems.,no_drops_title_match_or_no_volume
P0194202,conf/kr/LomuscioMOR14,KR,A*,IA / ML,2014,2011-2015,Tutorials.,no_drops_title_match_or_no_volume
P0194203,conf/kr/LudwigK14,KR,A*,IA / ML,2014,2011-2015,Practical Uniform Interpolation and Forgetting for ALC TBoxes with Applications to Logical Difference.,no_drops_title_match_or_no_volume
P0194204,conf/kr/MarrellaMS14,KR,A*,IA / ML,2014,2011-2015,"SmartPM: An Adaptive Process Management System through Situation Calculus, IndiGolog, and Classical Planning.",no_drops_title_match_or_no_volume
P0194205,conf/kr/Michael14,KR,A*,IA / ML,2014,2011-2015,Simultaneous Learning and Prediction.,no_drops_title_match_or_no_volume
P0194206,conf/kr/Morgenstern14,KR,A*,IA / ML,2014,2011-2015,Representing and Reasoning about Time Travel Narratives: Foundational Concepts.,no_drops_title_match_or_no_volume
P0194207,conf/kr/OveisiDPP14,KR,A*,IA / ML,2014,2011-2015,Belief Change and Base Dependence.,no_drops_title_match_or_no_volume
P0194208,conf/kr/ParentT14,KR,A*,IA / ML,2014,2011-2015,Aggregative Deontic Detachment for Normative Reasoning.,no_drops_title_match_or_no_volume
P0194209,conf/kr/PatriziV14,KR,A*,IA / ML,2014,2011-2015,Action Theories over Generalized Databases with Equality Constraints (Extended Abstract).,no_drops_title_match_or_no_volume
P0194210,conf/kr/PeppasW14,KR,A*,IA / ML,2014,2011-2015,Belief Change and Semiorders.,no_drops_title_match_or_no_volume
P0194211,conf/kr/PereiraDH14,KR,A*,IA / ML,2014,2011-2015,An Abductive Reasoning Approach to the Belief Bias Effect.,no_drops_title_match_or_no_volume
P0194212,conf/kr/Potyka14,KR,A*,IA / ML,2014,2011-2015,Linear Programs for Measuring Inconsistency in Probabilistic Logics.,no_drops_title_match_or_no_volume
P0194213,conf/kr/RajaratnamLPT14,KR,A*,IA / ML,2014,2011-2015,Forgetting in Action.,no_drops_title_match_or_no_volume
P0194214,conf/kr/Razgon14,KR,A*,IA / ML,2014,2011-2015,On OBDDs for CNFs of Bounded Treewidth.,no_drops_title_match_or_no_volume
P0194215,conf/kr/RibeiroW14,KR,A*,IA / ML,2014,2011-2015,Minimal Change in AGM Revision for Non-Classical Logics.,no_drops_title_match_or_no_volume
P0194216,conf/kr/SazonauSB14,KR,A*,IA / ML,2014,2011-2015,Predicting Performance of OWL Reasoners: Locally or Globally?,no_drops_title_match_or_no_volume
P0194217,conf/kr/Schuller14,KR,A*,IA / ML,2014,2011-2015,Tackling Winograd Schemas by Formalizing Relevance Theory in Knowledge Graphs.,no_drops_title_match_or_no_volume
P0194218,conf/kr/ShenZ14,KR,A*,IA / ML,2014,2011-2015,Canonical Logic Programs are Succinctly Incomparable with Propositional Formulas.,no_drops_title_match_or_no_volume
P0194219,conf/kr/SiderisD14,KR,A*,IA / ML,2014,2011-2015,Heuristic Guided Optimization for Propositional Planning.,no_drops_title_match_or_no_volume
P0194220,conf/kr/StrassW14,KR,A*,IA / ML,2014,2011-2015,Analyzing the Computational Complexity of Abstract Dialectical Frameworks via Approximation Fixpoint Theory.,no_drops_title_match_or_no_volume
P0194221,conf/kr/TasharrofiT14,KR,A*,IA / ML,2014,2011-2015,Generalized Multi-Context Systems.,no_drops_title_match_or_no_volume
P0194222,conf/kr/Thimm14,KR,A*,IA / ML,2014,2011-2015,Tweety: A Comprehensive Collection of Java Libraries for Logical Aspects of Artificial Intelligence and Knowledge Representation.,no_drops_title_match_or_no_volume
P0194223,conf/kr/WirthS14,KR,A*,IA / ML,2014,2011-2015,David Poole's Specificity Revised.,no_drops_title_match_or_no_volume
P0194224,conf/kr/X14,KR,A*,IA / ML,2014,2011-2015,Conference Committee.,no_drops_title_match_or_no_volume
P0194225,conf/kr/X14a,KR,A*,IA / ML,2014,2011-2015,Area Chairs and Program Committee.,no_drops_title_match_or_no_volume
P0194226,conf/kr/X14b,KR,A*,IA / ML,2014,2011-2015,Preface.,no_drops_title_match_or_no_volume
P0194227,conf/kr/X14c,KR,A*,IA / ML,2014,2011-2015,Sponsors.,no_drops_title_match_or_no_volume
P0194228,conf/kr/ZhangR14,KR,A*,IA / ML,2014,2011-2015,Qualitative Spatial Representation and Reasoning in Angry Birds: The Extended Rectangle Algebra.,no_drops_title_match_or_no_volume
P0194229,conf/kr/Zhou14,KR,A*,IA / ML,2014,2011-2015,First-Order Default Logic Revisited.,no_drops_title_match_or_no_volume
P0195725,conf/podc/Sifakis13,PODC,A*,Sistemas,2014,2011-2015,Rigorous system design.,no_drops_title_match_or_no_volume
P0195744,conf/pods/Kimelfeld14,PODS,A*,Bases de datos,2014,2011-2015,Database principles in information extraction.,no_drops_title_match_or_no_volume
P0197722,conf/soda/AdamaszekW14,SODA,A*,Teoría,2014,2011-2015,A QPTAS for Maximum Weight Independent Set of Polygons with Polylogarithmically Many Vertices.,no_drops_title_match_or_no_volume
P0197723,conf/soda/Afshani14,SODA,A*,Teoría,2014,2011-2015,Fast Computation of Output-Sensitive Maxima in a Word RAM.,no_drops_title_match_or_no_volume
P0197725,conf/soda/AfshaniT14,SODA,A*,Teoría,2014,2011-2015,Optimal Deterministic Shallow Cuttings for 3D Dominance Ranges.,no_drops_title_match_or_no_volume
P0197727,conf/soda/AlistarhABGG14,SODA,A*,Teoría,2014,2011-2015,Dynamic Task Allocation in Asynchronous Shared Memory.,no_drops_title_match_or_no_volume
P0197730,conf/soda/AloupisILOW14,SODA,A*,Teoría,2014,2011-2015,The Complexity of Order Type Isomorphism.,no_drops_title_match_or_no_volume
P0197733,conf/soda/AndoniGK14,SODA,A*,Teoría,2014,2011-2015,Towards (1 + ∊)-Approximate Flow Sparsifiers.,no_drops_title_match_or_no_volume
P0197735,conf/soda/AndoniPV014,SODA,A*,Teoría,2014,2011-2015,Learning Sparse Polynomial Functions.,no_drops_title_match_or_no_volume
P0197736,conf/soda/AntoniadisIKMNPS14,SODA,A*,Teoría,2014,2011-2015,Hallucination Helps: Energy Efficient Virtual Circuit Routing.,no_drops_title_match_or_no_volume
P0197741,conf/soda/BansalK14,SODA,A*,Teoría,2014,2011-2015,Improved Approximation Algorithm for Two-Dimensional Bin Packing.,no_drops_title_match_or_no_volume
P0197744,conf/soda/BernathK14,SODA,A*,Teoría,2014,2011-2015,The Generalized Terminal Backup Problem.,no_drops_title_match_or_no_volume
P0197745,conf/soda/BhaktaMR14,SODA,A*,Teoría,2014,2011-2015,Clustering and Mixing Times for Segregation Models on ℤ2.,no_drops_title_match_or_no_volume
P0197746,conf/soda/BienkowskiBCJNS14,SODA,A*,Teoría,2014,2011-2015,Better Approximation Bounds for the Joint Replenishment Problem.,no_drops_title_match_or_no_volume
P0197747,conf/soda/BienstockM14,SODA,A*,Teoría,2014,2011-2015,Polynomial Solvability of Variants of the Trust-Region Subproblem.,no_drops_title_match_or_no_volume
P0197750,conf/soda/BuchbinderCN14,SODA,A*,Teoría,2014,2011-2015,Competitive Analysis via Regularization.,no_drops_title_match_or_no_volume
P0197751,conf/soda/BuchbinderFNS14,SODA,A*,Teoría,2014,2011-2015,Submodular Maximization with Cardinality Constraints.,no_drops_title_match_or_no_volume
P0197754,conf/soda/CanonneRS14,SODA,A*,Teoría,2014,2011-2015,Testing equivalence between distributions using conditional samples.,no_drops_title_match_or_no_volume
P0197768,conf/soda/ChitnisHM14,SODA,A*,Teoría,2014,2011-2015,Tight Bounds for Planar Strongly Connected Steiner Subgraph with Fixed Number of Terminals (and Extensions).,no_drops_title_match_or_no_volume
P0197774,conf/soda/Devanur014,SODA,A*,Teoría,2014,2011-2015,Primal Dual Gives Almost Optimal Energy Efficient Online Algorithms.,no_drops_title_match_or_no_volume
P0197778,conf/soda/DughmiIR14,SODA,A*,Teoría,2014,2011-2015,Constrained Signaling in Auction Design.,no_drops_title_match_or_no_volume
P0197779,conf/soda/EdelsbrunnerP14,SODA,A*,Teoría,2014,2011-2015,On the Computational Complexity of Betti Numbers: Reductions from Matrix Rank.,no_drops_title_match_or_no_volume
P0197782,conf/soda/EisenstatKM14,SODA,A*,Teoría,2014,2011-2015,Approximating k-center in planar graphs.,no_drops_title_match_or_no_volume
P0197785,conf/soda/FarruggiaFFV14,SODA,A*,Teoría,2014,2011-2015,Bicriteria data compression.,no_drops_title_match_or_no_volume
P0197795,conf/soda/GoemansR14,SODA,A*,Teoría,2014,2011-2015,Polynomiality for Bin Packing with a Constant Number of Item Types.,no_drops_title_match_or_no_volume
P0197797,conf/soda/GuptaK14,SODA,A*,Teoría,2014,2011-2015,Online Steiner Tree with Deletions.,no_drops_title_match_or_no_volume
P0197798,conf/soda/GuptaKS14,SODA,A*,Teoría,2014,2011-2015,"Maintaining Assignments Online: Matching, Scheduling, and Flows.",no_drops_title_match_or_no_volume
P0197805,conf/soda/HarrisS14a,SODA,A*,Teoría,2014,2011-2015,A constructive algorithm for the Lovász Local Lemma on permutations.,no_drops_title_match_or_no_volume
P0197808,conf/soda/HegdeIS14,SODA,A*,Teoría,2014,2011-2015,Approximation-Tolerant Model-Based Compressive Sensing.,no_drops_title_match_or_no_volume
P0197810,conf/soda/HuangR14,SODA,A*,Teoría,2014,2011-2015,Exploiting Metric Structure for Efficient Private Query Release.,no_drops_title_match_or_no_volume
P0197812,conf/soda/IndykKP14,SODA,A*,Teoría,2014,2011-2015,(Nearly) Sample-Optimal Sparse Fourier Transform.,no_drops_title_match_or_no_volume
P0197816,conf/soda/KapralovKS14,SODA,A*,Teoría,2014,2011-2015,Approximating matching size from random streams.,no_drops_title_match_or_no_volume
P0197817,conf/soda/KauersOTZ14,SODA,A*,Teoría,2014,2011-2015,"Hypercontractive inequalities via SOS, and the Frankl-Rödl graph.",no_drops_title_match_or_no_volume
P0197822,conf/soda/KhotS14,SODA,A*,Teoría,2014,2011-2015,Hardness of Finding Independent Sets in 2-Colorable and Almost 2-Colorable Hypergraphs.,no_drops_title_match_or_no_volume
P0197827,conf/soda/KothariNOW14,SODA,A*,Teoría,2014,2011-2015,Testing Surface Area.,no_drops_title_match_or_no_volume
P0197841,conf/soda/OrecchiaZ14,SODA,A*,Teoría,2014,2011-2015,Flow-Based Algorithms for Local Graph Clustering.,no_drops_title_match_or_no_volume
P0197845,conf/soda/PiliourasS14,SODA,A*,Teoría,2014,2011-2015,Optimization Despite Chaos: Convex Relaxations to Complex Limit Sets via Poincaré Recurrence.,no_drops_title_match_or_no_volume
P0197846,conf/soda/RackeST14,SODA,A*,Teoría,2014,2011-2015,Computing Cut-Based Hierarchical Decompositions in Almost Linear Time.,no_drops_title_match_or_no_volume
P0197854,conf/soda/WilliamsY14,SODA,A*,Teoría,2014,2011-2015,Finding orthogonal vectors in discrete structures.,no_drops_title_match_or_no_volume
P0197855,conf/soda/WoodruffZ14,SODA,A*,Teoría,2014,2011-2015,An Optimal Lower Bound for Distinct Elements in the Message Passing Model.,no_drops_title_match_or_no_volume
P0197976,conf/stacs/Segoufin14,STACS,A,Teoría,2014,2011-2015,A glimpse on constant delay enumeration (Invited Talk).,no_drops_title_match_or_no_volume
P0201111,conf/alenex/KontogiannisMPPWZ15,ALENEX,A,Teoría,2015,2011-2015,Analysis and Experimental Evaluation of Time-Dependent Distance Oracles.,no_drops_title_match_or_no_volume
P0201113,conf/alenex/OkajimaM15,ALENEX,A,Teoría,2015,2011-2015,Faster Linear-space Orthogonal Range Searching in Arbitrary Dimensions.,no_drops_title_match_or_no_volume
P0201170,conf/approx/X15,APPROX/RANDOM,A,Teoría,2015,2011-2015,"Frontmatter, Table of Contents, Preface, Program Commitees, External Reviewers, List of Authors.",no_drops_title_match_or_no_volume
P0201692,conf/coco/ChakrabartiCMTV15,CCC,A,Teoría,2015,2011-2015,Verifiable Stream Computation and Arthur-Merlin Communication.,no_drops_title_match_or_no_volume
P0202734,conf/colt/0002N15,COLT,A*,Teoría,2015,2011-2015,Fast Exact Matrix Completion with Finite Samples.,no_drops_title_match_or_no_volume
P0202735,conf/colt/Agarwal015,COLT,A*,Teoría,2015,2011-2015,On Consistent Surrogate Risk Minimization and Property Elicitation.,no_drops_title_match_or_no_volume
P0202736,conf/colt/AlonCDK15,COLT,A*,Teoría,2015,2011-2015,Online Learning with Feedback Graphs: Beyond Bandits.,no_drops_title_match_or_no_volume
P0202737,conf/colt/AnandkumarGJ15,COLT,A*,Teoría,2015,2011-2015,Learning Overcomplete Latent Variable Models through Tensor Methods.,no_drops_title_match_or_no_volume
P0202738,conf/colt/AroraGMM15,COLT,A*,Teoría,2015,2011-2015,"Simple, Efficient, and Neural Algorithms for Sparse Coding.",no_drops_title_match_or_no_volume
P0202739,conf/colt/AwasthiBHU15,COLT,A*,Teoría,2015,2011-2015,Efficient Learning of Linear Separators under Bounded Noise.,no_drops_title_match_or_no_volume
P0202740,conf/colt/AwasthiCLR15,COLT,A*,Teoría,2015,2011-2015,Label optimal regret bounds for online local learning.,no_drops_title_match_or_no_volume
P0202741,conf/colt/BalcanBV15,COLT,A*,Teoría,2015,2011-2015,Efficient Representations for Lifelong Learning and Autoencoding.,no_drops_title_match_or_no_volume
P0202742,conf/colt/BalsubramaniF15,COLT,A*,Teoría,2015,2011-2015,Optimally Combining Classifiers Using Unlabeled Data.,no_drops_title_match_or_no_volume
P0202743,conf/colt/BanerjeeCS15,COLT,A*,Teoría,2015,2011-2015,Open Problem: Restricted Eigenvalue Condition for Heavy Tailed Designs.,no_drops_title_match_or_no_volume
P0202744,conf/colt/BartlettKMTW15,COLT,A*,Teoría,2015,2011-2015,Minimax Fixed-Design Linear Regression.,no_drops_title_match_or_no_volume
P0202745,conf/colt/BelloniLNR15,COLT,A*,Teoría,2015,2011-2015,Escaping the Local Minima via Simulated Annealing: Optimization of Approximately Convex Functions.,no_drops_title_match_or_no_volume
P0202746,conf/colt/BubeckDKP15,COLT,A*,Teoría,2015,2011-2015,Bandit Convex Optimization: \(\sqrt{T}\) Regret in One Dimension.,no_drops_title_match_or_no_volume
P0202747,conf/colt/BubeckE15,COLT,A*,Teoría,2015,2011-2015,The entropic barrier: a simple and optimal universal self-concordant barrier.,no_drops_title_match_or_no_volume
P0202748,conf/colt/CaiDP15,COLT,A*,Teoría,2015,2011-2015,Optimum Statistical Estimation with Strategic Data Sources.,no_drops_title_match_or_no_volume
P0202749,conf/colt/Cesa-BianchiMS15,COLT,A*,Teoría,2015,2011-2015,On the Complexity of Learning with Kernels.,no_drops_title_match_or_no_volume
P0202750,conf/colt/ChenHHKK15,COLT,A*,Teoría,2015,2011-2015,Sequential Information Maximization: When is Greedy Near-optimal?,no_drops_title_match_or_no_volume
P0202751,conf/colt/ChenV15,COLT,A*,Teoría,2015,2011-2015,Learnability of Solutions to Conjunctive Queries: The Full Dichotomy.,no_drops_title_match_or_no_volume
P0202752,conf/colt/ChengCLPT15,COLT,A*,Teoría,2015,2011-2015,Efficient Sampling for Gaussian Graphical Models via Spectral Sparsification.,no_drops_title_match_or_no_volume
P0202753,conf/colt/ChinRV15,COLT,A*,Teoría,2015,2011-2015,Stochastic Block Model and Community Detection in Sparse Graphs: A spectral algorithm with optimal rate of recovery.,no_drops_title_match_or_no_volume
P0202754,conf/colt/ChoromanskaLA15,COLT,A*,Teoría,2015,2011-2015,Open Problem: The landscape of the loss surfaces of multilayer networks.,no_drops_title_match_or_no_volume
P0202755,conf/colt/CortesKMW15,COLT,A*,Teoría,2015,2011-2015,On-Line Learning Algorithms for Path Experts with Non-Additive Losses.,no_drops_title_match_or_no_volume
P0202756,conf/colt/CummingsIL15,COLT,A*,Teoría,2015,2011-2015,Truthful Linear Regression.,no_drops_title_match_or_no_volume
P0202757,conf/colt/Daniely15,COLT,A*,Teoría,2015,2011-2015,A PTAS for Agnostically Learning Halfspaces.,no_drops_title_match_or_no_volume
P0202758,conf/colt/DasarathyNZ15,COLT,A*,Teoría,2015,2011-2015,S2: An Efficient Graph Based Active Learning Algorithm with Application to Nonparametric Classification.,no_drops_title_match_or_no_volume
P0202759,conf/colt/DeshpandeM15,COLT,A*,Teoría,2015,2011-2015,Improved Sum-of-Squares Lower Bounds for Hidden Clique and Hidden Submatrix Problems.,no_drops_title_match_or_no_volume
P0202760,conf/colt/DudikHSSZ15,COLT,A*,Teoría,2015,2011-2015,Contextual Dueling Bandits.,no_drops_title_match_or_no_volume
P0202761,conf/colt/EldridgeBW15,COLT,A*,Teoría,2015,2011-2015,Beyond Hartigan Consistency: Merge Distortion Metric for Hierarchical Clustering.,no_drops_title_match_or_no_volume
P0202762,conf/colt/FalahatgarJOPS15,COLT,A*,Teoría,2015,2011-2015,Faster Algorithms for Testing under Conditional Sampling.,no_drops_title_match_or_no_volume
P0202763,conf/colt/FeigeMS15,COLT,A*,Teoría,2015,2011-2015,Learning and inference in the presence of corrupted inputs.,no_drops_title_match_or_no_volume
P0202764,conf/colt/FlammarionB15,COLT,A*,Teoría,2015,2011-2015,"From Averaging to Acceleration, There is Only a Step-size.",no_drops_title_match_or_no_volume
P0202765,conf/colt/FosterKT15,COLT,A*,Teoría,2015,2011-2015,Variable Selection is Hard.,no_drops_title_match_or_no_volume
P0202766,conf/colt/FrongilloK15,COLT,A*,Teoría,2015,2011-2015,Vector-Valued Property Elicitation.,no_drops_title_match_or_no_volume
P0202767,conf/colt/FrostigGKS15,COLT,A*,Teoría,2015,2011-2015,Competing with the Empirical Risk Minimizer in a Single Pass.,no_drops_title_match_or_no_volume
P0202768,conf/colt/GaillardG15,COLT,A*,Teoría,2015,2011-2015,A Chaining Algorithm for Online Nonparametric Regression.,no_drops_title_match_or_no_volume
P0202769,conf/colt/GeHJY15,COLT,A*,Teoría,2015,2011-2015,Escaping From Saddle Points - Online Stochastic Gradient for Tensor Decomposition.,no_drops_title_match_or_no_volume
P0202770,conf/colt/GoixSC15,COLT,A*,Teoría,2015,2011-2015,Learning the dependence structure of rare events: a non-asymptotic study.,no_drops_title_match_or_no_volume
P0202771,conf/colt/GopalanM15,COLT,A*,Teoría,2015,2011-2015,Thompson Sampling for Learning Parameterized Markov Decision Processes.,no_drops_title_match_or_no_volume
P0202772,conf/colt/GrunwaldH15,COLT,A*,Teoría,2015,2011-2015,Conference on Learning Theory 2015: Preface.,no_drops_title_match_or_no_volume
